invoice_id,po_id,vendor_id,invoice_date,due_date,amount,currency,status,payment_terms_days,paid_date
INV-001358,PO-01729,VEND-00005,2025-02-22,2025-04-08,23450.0,USD,Paid,45,2025-04-07
INV-001359,PO-01730,VEND-00185,2023-01-24,2023-03-10,85000,USD,Paid,45,2023-03-03
INV-001360,PO-01731,VEND-00046,2024-08-07,2024-09-06,6500,USD,Paid,30,2024-08-29
INV-001361,PO-01732,VEND-00086,2024-01-19,2024-02-18,4100,USD,Paid,30,2024-02-14
INV-001362,PO-01733,VEND-00190,2025-11-28,2025-12-28,3000.0,USD,Overdue,30,
INV-001363,PO-01734,VEND-00154,2025-12-17,2026-02-15,22000,USD,Paid,60,2026-02-07
INV-001364,PO-01735,VEND-00091,2024-12-03,2025-02-01,300.0,USD,Paid,60,2025-01-26
INV-001365,PO-01736,VEND-00075,2023-12-12,2024-02-10,5400,USD,Paid,60,2024-02-03
INV-001366,PO-01737,VEND-00048,2024-06-24,2024-08-08,3300,USD,Paid,45,2024-08-08
INV-001367,PO-01738,VEND-00140,2025-03-05,2025-05-04,27000,USD,Paid,60,2025-04-26
INV-001368,PO-01739,VEND-00163,2026-01-27,2026-03-13,5600,USD,Paid,45,2026-03-07
INV-001369,PO-01740,VEND-00047,2024-01-23,2024-03-08,460000,USD,Paid,45,2024-03-02
INV-001370,PO-01741,VEND-00111,2024-07-03,2024-08-17,3100.0,USD,Paid,45,2024-08-15
INV-001371,PO-01742,VEND-00199,2024-05-06,2024-06-05,1400,USD,Overdue,30,
INV-001372,PO-01744,VEND-00166,2023-07-13,2023-08-27,375000.0,USD,Overdue,45,
INV-001373,PO-01745,VEND-00129,2024-08-31,2024-09-30,3900,USD,Paid,30,2024-09-25
INV-001374,PO-01746,VEND-00087,2023-11-20,2024-01-04,6700,USD,Overdue,45,
INV-001375,PO-01747,VEND-00120,2024-01-28,2024-02-27,6200,USD,Paid,30,2024-02-21
INV-001376,PO-01748,VEND-00069,2025-03-30,2025-04-29,26000,USD,Paid,30,2025-04-26
INV-001377,PO-01749,VEND-00012,2023-12-12,2024-01-11,1300,USD,Overdue,30,
INV-001378,PO-01750,VEND-00144,2024-02-13,2024-03-29,6700,USD,Paid,45,2024-03-25
INV-001379,PO-01752,VEND-00132,2023-12-24,2024-02-07,1200,USD,Paid,45,2024-01-29
INV-001380,PO-01753,VEND-00168,2025-06-27,2025-08-11,3500,USD,Paid,45,2025-07-30
INV-001381,PO-01754,VEND-00124,2024-05-22,2024-07-21,5500,USD,Paid,60,2024-07-09
INV-001382,PO-01755,VEND-00070,2024-06-03,2024-07-03,49500,USD,Paid,30,2024-07-03
INV-001383,PO-01757,VEND-00094,2024-07-07,2024-08-06,12450.0,USD,Paid,30,2024-08-04
INV-001384,PO-01758,VEND-00075,2025-06-24,2025-08-23,57000,USD,Paid,60,2025-08-13
INV-001385,PO-01760,VEND-00034,2024-08-12,2024-09-11,5000,USD,Paid,30,2024-09-06
INV-001386,PO-01761,VEND-00146,2025-04-22,2025-06-21,210000,USD,Paid,60,2025-06-17
INV-001387,PO-01762,VEND-00185,2026-04-08,2026-05-23,2400,USD,Pending,45,
INV-001388,PO-01763,VEND-00004,2023-11-06,2023-12-06,3700,USD,Paid,30,2023-11-29
INV-001389,PO-01764,VEND-00062,2025-05-05,2025-06-19,13500.0,USD,Paid,45,2025-06-12
INV-001390,PO-01766,VEND-00058,2025-09-05,2025-10-20,10000,USD,Paid,45,2025-10-16
INV-001391,PO-01767,VEND-00003,2024-08-19,2024-10-18,6600.0,USD,Paid,60,2024-10-10
INV-001392,PO-01768,VEND-00126,2024-09-11,2024-11-10,20500,USD,Paid,60,2024-11-06
INV-001393,PO-01769,VEND-00030,2024-08-17,2024-09-16,15400.0,USD,Paid,30,2024-09-15
INV-001394,PO-01770,VEND-00142,2026-04-15,2026-05-30,450.0,USD,Paid,45,2026-05-29
INV-001395,PO-01771,VEND-00098,2023-06-09,2023-08-08,2000,USD,Paid,60,2023-08-07
INV-001396,PO-01772,VEND-00200,2025-09-27,2025-10-27,7600,USD,Paid,30,2025-10-25
INV-001397,PO-01774,VEND-00163,2025-11-29,2026-01-13,1100,USD,Paid,45,2026-01-02
INV-001398,PO-01775,VEND-00163,2025-07-12,2025-08-26,6000,USD,Paid,45,2025-08-22
INV-001399,PO-01776,VEND-00120,2026-02-10,2026-03-12,2450.0,USD,Paid,30,2026-03-06
INV-001400,PO-01777,VEND-00032,2025-04-06,2025-06-05,19500,USD,Paid,60,2025-06-04
INV-001401,PO-01778,VEND-00157,2024-07-17,2024-09-15,19500,USD,Paid,60,2024-09-11
INV-001402,PO-01779,VEND-00162,2025-08-25,2025-09-24,2220.0,USD,Overdue,30,
INV-001403,PO-01780,VEND-00193,2024-08-10,2024-09-09,2000,USD,Paid,30,2024-09-07
INV-001404,PO-01781,VEND-00028,2025-04-22,2025-06-06,26500,USD,Paid,45,2025-05-29
INV-001405,PO-01782,VEND-00128,2026-04-17,2026-06-16,106000.0,USD,Pending,60,
INV-001406,PO-01783,VEND-00003,2024-04-01,2024-05-31,46000,USD,Paid,60,2024-05-26
INV-001407,PO-01784,VEND-00085,2024-02-09,2024-04-09,21000,USD,Paid,60,2024-04-01
INV-001408,PO-01788,VEND-00001,2024-02-13,2024-04-13,5500,USD,Paid,60,2024-04-11
INV-001409,PO-01789,VEND-00083,2026-03-08,2026-04-07,16000,USD,Paid,30,2026-04-02
INV-001410,PO-01790,VEND-00068,2025-08-31,2025-10-30,129000,USD,Paid,60,2025-10-24
INV-001411,PO-01791,VEND-00091,2023-09-30,2023-11-29,17150.0,USD,Paid,60,2023-11-28
INV-001412,PO-01792,VEND-00166,2026-03-02,2026-04-16,6700,USD,Paid,45,2026-04-15
INV-001413,PO-01793,VEND-00200,2025-02-12,2025-03-14,66000,USD,Overdue,30,
INV-001414,PO-01794,VEND-00143,2023-05-12,2023-06-26,3500.0,USD,Paid,45,2023-06-18
INV-001415,PO-01795,VEND-00146,2025-10-12,2025-12-11,47500,USD,Paid,60,2025-12-08
INV-001416,PO-01797,VEND-00087,2025-06-20,2025-08-04,19500,USD,Paid,45,2025-07-23
INV-001417,PO-01799,VEND-00178,2024-12-16,2025-01-30,63000.0,USD,Paid,45,2025-01-28
INV-001418,PO-01800,VEND-00034,2024-06-09,2024-07-24,39500,USD,Paid,45,2024-07-17
INV-001419,PO-01801,VEND-00121,2025-04-07,2025-06-06,7700,USD,Paid,60,2025-06-04
INV-001420,PO-01802,VEND-00147,2025-03-25,2025-05-24,2400,USD,Paid,60,2025-05-18
INV-001421,PO-01803,VEND-00058,2023-03-28,2023-05-12,39500,USD,Paid,45,2023-05-01
INV-001422,PO-01804,VEND-00180,2025-08-26,2025-10-25,32500,USD,Paid,60,2025-10-15
INV-001423,PO-01806,VEND-00137,2023-09-28,2023-11-12,47500,USD,Paid,45,2023-11-04
INV-001424,PO-01807,VEND-00136,2026-01-01,2026-03-02,2500,USD,Paid,60,2026-02-19
INV-001425,PO-01808,VEND-00059,2024-05-10,2024-06-09,2800,USD,Paid,30,2024-05-30
INV-001426,PO-01809,VEND-00113,2023-11-30,2024-01-14,5000,USD,Paid,45,2024-01-12
INV-001427,PO-01811,VEND-00199,2024-11-11,2024-12-11,5500,USD,Paid,30,2024-11-30
INV-001428,PO-01812,VEND-00145,2026-04-21,2026-06-20,188000,USD,Paid,60,2026-06-10
INV-001429,PO-01814,VEND-00021,2024-08-21,2024-10-20,13000,USD,Paid,60,2024-10-11
INV-001430,PO-01815,VEND-00010,2025-04-12,2025-05-27,21500,USD,Paid,45,2025-05-26
INV-001431,PO-01816,VEND-00082,2025-01-26,2025-03-12,1410.0,USD,Paid,45,2025-03-12
INV-001432,PO-01817,VEND-00009,2024-01-06,2024-02-05,40000,USD,Paid,30,2024-02-01
INV-001433,PO-01818,VEND-00179,2026-03-14,2026-04-28,725000,USD,Pending,45,
INV-001434,PO-01819,VEND-00104,2023-11-26,2023-12-26,2900,USD,Paid,30,2023-12-26
INV-001435,PO-01820,VEND-00042,2023-05-22,2023-06-21,43800.0,USD,Paid,30,2023-06-12
INV-001436,PO-01821,VEND-00020,2025-07-11,2025-09-09,28000,USD,Overdue,60,
INV-001437,PO-01823,VEND-00152,2025-04-05,2025-05-20,194000,USD,Disputed,45,
INV-001438,PO-01824,VEND-00104,2024-07-26,2024-08-25,12000,USD,Paid,30,2024-08-23
INV-001439,PO-01825,VEND-00151,2025-10-24,2025-11-23,2100,USD,Paid,30,2025-11-22
INV-001440,PO-01827,VEND-00031,2025-04-13,2025-05-13,5700,USD,Paid,30,2025-05-11
INV-001441,PO-01828,VEND-00044,2025-12-18,2026-02-01,16000,USD,Paid,45,2026-01-25
INV-001442,PO-01829,VEND-00199,2023-10-18,2023-11-17,2300,USD,Paid,30,2023-11-09
INV-001443,PO-01830,VEND-00031,2023-04-20,2023-05-20,800,USD,Paid,30,2023-05-11
INV-001444,PO-01831,VEND-00148,2025-11-11,2026-01-10,36000,USD,Paid,60,2026-01-06
INV-001445,PO-01832,VEND-00183,2025-07-05,2025-08-04,1500,USD,Paid,30,2025-07-30
INV-001446,PO-01833,VEND-00177,2026-02-09,2026-04-10,3500,USD,Paid,60,2026-04-02
INV-001447,PO-01834,VEND-00142,2025-03-11,2025-04-10,17000,USD,Paid,30,2025-04-02
INV-001448,PO-01835,VEND-00178,2024-10-30,2024-12-14,4400,USD,Paid,45,2024-12-06
INV-001449,PO-01836,VEND-00034,2025-07-03,2025-08-17,47000,USD,Overdue,45,
INV-001450,PO-01837,VEND-00039,2023-07-08,2023-09-06,4400,USD,Paid,60,2023-08-27
INV-001451,PO-01838,VEND-00185,2023-05-29,2023-07-13,45000,USD,Overdue,45,
INV-001452,PO-01839,VEND-00091,2025-09-16,2025-11-15,4400,USD,Overdue,60,
INV-001453,PO-01840,VEND-00138,2025-06-27,2025-08-11,34650.0,USD,Paid,45,2025-07-30
INV-001454,PO-01841,VEND-00012,2024-05-30,2024-06-29,50000,USD,Disputed,30,
INV-001455,PO-01842,VEND-00128,2025-04-08,2025-06-07,226000,USD,Paid,60,2025-06-04
INV-001456,PO-01843,VEND-00001,2024-08-22,2024-10-21,5900,USD,Paid,60,2024-10-20
INV-001457,PO-01844,VEND-00130,2025-11-24,2025-12-24,1500,USD,Paid,30,2025-12-14
INV-001458,PO-01845,VEND-00043,2023-11-05,2024-01-04,2400,USD,Disputed,60,
INV-001459,PO-01846,VEND-00029,2024-07-08,2024-08-07,230000,USD,Disputed,30,
INV-001460,PO-01847,VEND-00005,2025-10-20,2025-12-04,6200,USD,Paid,45,2025-11-28
INV-001461,PO-01848,VEND-00073,2023-10-10,2023-11-24,3600,USD,Paid,45,2023-11-14
INV-001462,PO-01849,VEND-00038,2023-08-17,2023-10-01,2900,USD,Paid,45,2023-09-25
INV-001463,PO-01850,VEND-00198,2025-10-27,2025-12-26,390.0,USD,Paid,60,2025-12-19
INV-001464,PO-01852,VEND-00167,2024-08-13,2024-10-12,37500,USD,Paid,60,2024-10-09
INV-001465,PO-01853,VEND-00128,2025-03-04,2025-05-03,45000,USD,Paid,60,2025-04-23
INV-001466,PO-01855,VEND-00132,2024-07-29,2024-09-12,5500,USD,Paid,45,2024-09-11
INV-001467,PO-01857,VEND-00082,2024-04-24,2024-06-08,189000,USD,Paid,45,2024-06-08
INV-001468,PO-01859,VEND-00086,2025-11-02,2025-12-02,33600.0,USD,Disputed,30,
INV-001469,PO-01860,VEND-00039,2026-04-12,2026-06-11,6500,USD,Paid,60,2026-06-11
INV-001470,PO-01861,VEND-00042,2024-02-27,2024-04-27,1400,USD,Paid,60,2024-04-22
INV-001471,PO-01862,VEND-00061,2023-02-03,2023-04-04,7000,USD,Paid,60,2023-03-23
INV-001472,PO-01863,VEND-00003,2025-02-12,2025-03-29,7200,USD,Paid,45,2025-03-21
INV-001473,PO-01864,VEND-00138,2025-09-06,2025-10-21,49500,USD,Overdue,45,
INV-001474,PO-01865,VEND-00083,2025-10-01,2025-10-31,4300,USD,Overdue,30,
INV-001475,PO-01866,VEND-00050,2026-04-19,2026-06-03,46000,USD,Paid,45,2026-05-30
INV-001476,PO-01867,VEND-00172,2026-02-19,2026-04-05,36500,USD,Paid,45,2026-04-02
INV-001477,PO-01868,VEND-00036,2024-04-03,2024-05-18,335000.0,USD,Paid,45,2024-05-16
INV-001478,PO-01869,VEND-00075,2023-02-22,2023-04-23,560000,USD,Paid,60,2023-04-18
INV-001479,PO-01870,VEND-00122,2023-04-15,2023-06-14,420.0,USD,Paid,60,2023-06-09
INV-001480,PO-01871,VEND-00155,2025-06-17,2025-08-01,3200,USD,Paid,45,2025-07-30
INV-001481,PO-01872,VEND-00174,2023-05-16,2023-06-15,248000,USD,Paid,30,2023-06-07
INV-001482,PO-01873,VEND-00190,2023-08-17,2023-10-01,1710.0,USD,Overdue,45,
INV-001483,PO-01874,VEND-00082,2025-01-16,2025-03-02,4700,USD,Disputed,45,
INV-001484,PO-01875,VEND-00126,2023-12-01,2024-01-30,25500,USD,Paid,60,2024-01-28
INV-001485,PO-01876,VEND-00010,2024-10-27,2024-12-11,183000,USD,Paid,45,2024-12-06
INV-001486,PO-01878,VEND-00053,2026-03-21,2026-05-05,3570.0,USD,Pending,45,
INV-001487,PO-01880,VEND-00126,2025-02-01,2025-04-02,6600,USD,Paid,60,2025-03-27
INV-001488,PO-01882,VEND-00046,2024-07-27,2024-08-26,500,USD,Paid,30,2024-08-24
INV-001489,PO-01883,VEND-00136,2025-09-18,2025-11-17,37500,USD,Paid,60,2025-11-13
INV-001490,PO-01884,VEND-00061,2023-08-05,2023-10-04,47500,USD,Paid,60,2023-09-24
INV-001491,PO-01886,VEND-00167,2025-05-09,2025-07-08,4100,USD,Overdue,60,
INV-001492,PO-01887,VEND-00033,2024-01-19,2024-03-19,57000,USD,Paid,60,2024-03-13
INV-001493,PO-01888,VEND-00103,2024-06-23,2024-08-07,24500,USD,Paid,45,2024-07-30
INV-001494,PO-01889,VEND-00092,2023-10-01,2023-11-30,6500,USD,Paid,60,2023-11-18
INV-001495,PO-01890,VEND-00088,2023-09-21,2023-10-21,2500,USD,Paid,30,2023-10-21
INV-001496,PO-01891,VEND-00112,2026-03-12,2026-05-11,5600,USD,Paid,60,2026-05-07
INV-001497,PO-01892,VEND-00092,2023-04-06,2023-06-05,4350.0,USD,Paid,60,2023-06-02
INV-001498,PO-01893,VEND-00059,2023-04-12,2023-06-11,204000,USD,Paid,60,2023-06-07
INV-001499,PO-01894,VEND-00138,2024-12-15,2025-01-29,6400,USD,Paid,45,2025-01-17
INV-001500,PO-01895,VEND-00172,2025-03-08,2025-04-22,5180.0,USD,Paid,45,2025-04-11
INV-001501,PO-01897,VEND-00160,2023-03-28,2023-04-27,3900.0,USD,Overdue,30,
INV-001502,PO-01899,VEND-00081,2025-12-22,2026-01-21,1300,USD,Paid,30,2026-01-17
INV-001503,PO-01900,VEND-00088,2025-01-12,2025-02-11,3000,USD,Paid,30,2025-02-02
INV-001504,PO-01901,VEND-00017,2023-03-28,2023-05-12,8000,USD,Overdue,45,
INV-001505,PO-01902,VEND-00167,2026-04-16,2026-06-15,6400,USD,Paid,60,2026-06-08
INV-001506,PO-01903,VEND-00048,2024-11-10,2024-12-25,6000,USD,Paid,45,2024-12-16
INV-001507,PO-01905,VEND-00038,2024-12-28,2025-02-11,26600.0,USD,Paid,45,2025-01-31
INV-001508,PO-01906,VEND-00080,2025-03-10,2025-05-09,51000,USD,Paid,60,2025-05-06
INV-001509,PO-01907,VEND-00067,2026-02-23,2026-04-24,2100,USD,Paid,60,2026-04-20
INV-001510,PO-01909,VEND-00113,2023-03-11,2023-04-25,7300,USD,Paid,45,2023-04-13
INV-001511,PO-01910,VEND-00101,2025-05-01,2025-05-31,600,USD,Paid,30,2025-05-22
INV-001512,PO-01911,VEND-00082,2024-04-19,2024-06-03,17000,USD,Overdue,45,
INV-001513,PO-01913,VEND-00020,2025-08-06,2025-10-05,11000,USD,Paid,60,2025-09-27
INV-001514,PO-01914,VEND-00107,2023-07-09,2023-08-08,500,USD,Paid,30,2023-08-05
INV-001515,PO-01915,VEND-00065,2023-07-13,2023-09-11,3000,USD,Paid,60,2023-08-31
INV-001516,PO-01916,VEND-00047,2025-01-19,2025-03-05,3750.0,USD,Paid,45,2025-02-27
INV-001517,PO-01917,VEND-00028,2023-08-06,2023-09-20,92000,USD,Paid,45,2023-09-09
INV-001518,PO-01919,VEND-00030,2026-03-08,2026-04-07,7800,USD,Disputed,30,
INV-001519,PO-01920,VEND-00136,2025-05-18,2025-07-17,22500.0,USD,Paid,60,2025-07-15
INV-001520,PO-01921,VEND-00200,2023-01-30,2023-03-01,8000,USD,Overdue,30,
INV-001521,PO-01922,VEND-00146,2025-03-28,2025-05-27,4000,USD,Paid,60,2025-05-22
INV-001522,PO-01924,VEND-00069,2026-02-20,2026-03-22,2300,USD,Paid,30,2026-03-14
INV-001523,PO-01925,VEND-00028,2025-12-25,2026-02-08,560000,USD,Paid,45,2026-02-07
INV-001524,PO-01927,VEND-00153,2025-07-12,2025-08-11,28000.0,USD,Paid,30,2025-08-10
INV-001525,PO-01928,VEND-00172,2025-11-12,2025-12-27,1300,USD,Paid,45,2025-12-25
INV-001526,PO-01929,VEND-00035,2026-03-05,2026-04-19,5100,USD,Paid,45,2026-04-10
INV-001527,PO-01930,VEND-00012,2024-09-24,2024-10-24,43500,USD,Paid,30,2024-10-17
INV-001528,PO-01931,VEND-00030,2023-10-04,2023-11-03,21750.0,USD,Paid,30,2023-10-31
INV-001529,PO-01933,VEND-00178,2024-04-09,2024-05-24,2400,USD,Paid,45,2024-05-21
INV-001530,PO-01934,VEND-00004,2026-01-22,2026-02-21,12500,USD,Paid,30,2026-02-20
INV-001531,PO-01935,VEND-00200,2024-11-08,2024-12-08,32500,USD,Paid,30,2024-12-07
INV-001532,PO-01936,VEND-00166,2025-04-22,2025-06-06,5500,USD,Paid,45,2025-06-01
INV-001533,PO-01938,VEND-00014,2023-04-30,2023-05-30,5600,USD,Paid,30,2023-05-25
INV-001534,PO-01939,VEND-00017,2023-07-30,2023-09-13,67000,USD,Paid,45,2023-09-07
INV-001535,PO-01940,VEND-00177,2023-10-23,2023-12-07,5800,USD,Paid,45,2023-12-06
INV-001536,PO-01941,VEND-00008,2026-02-10,2026-03-27,4900.0,USD,Overdue,45,
INV-001537,PO-01942,VEND-00008,2026-02-08,2026-03-25,9500,USD,Overdue,45,
INV-001538,PO-01944,VEND-00008,2026-03-28,2026-05-12,2910.0,USD,Pending,45,
INV-001539,PO-01945,VEND-00050,2025-12-16,2026-01-30,4800.0,USD,Paid,45,2026-01-25
INV-001540,PO-01946,VEND-00050,2025-12-23,2026-02-06,9750,USD,Paid,45,2026-02-02
INV-001541,PO-01947,VEND-00011,2026-02-10,2026-03-27,9950,USD,Paid,45,2026-03-24
INV-001542,PO-01949,VEND-00011,2026-02-25,2026-04-11,9700,USD,Overdue,45,
INV-001543,PO-01950,VEND-00008,2025-09-08,2025-10-23,9800,USD,Paid,45,2025-10-21
INV-001544,PO-01951,VEND-00008,2025-09-29,2025-11-13,9800,USD,Paid,45,2025-11-13
INV-001545,PO-01952,VEND-00020,2026-04-21,2026-06-20,63500,USD,Pending,60,
INV-001546,PO-01953,VEND-00020,2025-09-29,2025-11-28,50500,USD,Paid,60,2025-11-24
INV-001547,PO-01954,VEND-00020,2026-02-02,2026-04-03,67000,USD,Paid,60,2026-03-31
INV-001548,PO-01955,VEND-00020,2026-02-17,2026-04-18,82500,USD,Overdue,60,
INV-001549,PO-01956,VEND-00020,2025-08-26,2025-10-25,31000,USD,Overdue,60,
INV-001550,PO-01957,VEND-00021,2026-01-23,2026-03-24,20750.0,USD,Paid,60,2026-03-19
INV-001551,PO-01958,VEND-00021,2025-08-23,2025-10-22,68000,USD,Paid,60,2025-10-13
INV-001552,PO-01959,VEND-00021,2025-11-22,2026-01-21,64500,USD,Paid,60,2026-01-19
INV-001553,PO-01960,VEND-00021,2025-11-19,2026-01-18,41000,USD,Paid,60,2026-01-16
INV-001554,PO-01962,VEND-00026,2025-11-18,2026-01-02,27000,USD,Disputed,45,
INV-001555,PO-01963,VEND-00026,2025-10-28,2025-12-12,86500,USD,Paid,45,2025-12-05
INV-001556,PO-01964,VEND-00026,2026-04-14,2026-05-29,64500,USD,Pending,45,
INV-001557,PO-01965,VEND-00026,2026-03-07,2026-04-21,32000,USD,Paid,45,2026-04-14
INV-001558,PO-01966,VEND-00026,2025-10-26,2025-12-10,88500,USD,Paid,45,2025-12-03
INV-001559,PO-01967,VEND-00026,2026-03-19,2026-05-03,13800.0,USD,Paid,45,2026-04-29
INV-001560,PO-00086,VEND-00001,2024-11-11,2024-12-11,40500,USD,Pending,30,
INV-001561,PO-00765,VEND-00003,2023-10-30,2023-11-29,5800,USD,Pending,30,
INV-001562,PO-01134,VEND-00013,2025-12-23,2026-01-22,30500,USD,Pending,30,
INV-001563,PO-01049,VEND-00010,2025-01-04,2025-02-03,7900,USD,Pending,30,
INV-001564,PO-00330,VEND-00007,2025-10-27,2025-12-26,7300,USD,Pending,60,
INV-001565,PO-00864,VEND-00002,2025-07-03,2025-09-01,4500,USD,Pending,60,
INV-001566,PO-00449,VEND-00105,2023-09-10,2023-10-10,31500,USD,Paid,30,2023-10-01
INV-001567,PO-00449,VEND-00105,2023-09-20,2023-10-20,31500,USD,Paid,30,2023-10-10
INV-001568,PO-01100,VEND-00111,2024-03-06,2024-04-20,41000,USD,Paid,45,2024-04-18
INV-001569,PO-01100,VEND-00111,2024-03-16,2024-04-30,41000,USD,Paid,45,2024-04-22
INV-001570,PO-01127,VEND-00061,2026-04-09,2026-06-08,18000,USD,Paid,60,2026-05-27
INV-001571,PO-01127,VEND-00061,2026-04-16,2026-06-15,18000,USD,Paid,60,2026-06-08
INV-001572,PO-00391,VEND-00002,2026-04-01,2026-05-01,462000.0,USD,Pending,30,
INV-001573,PO-00697,VEND-00014,2026-04-01,2026-05-01,264000.0,USD,Pending,30,
INV-001574,,VEND-00094,2024-03-03,2024-04-02,2800,USD,Paid,30,2024-03-23
INV-001575,,VEND-00058,2024-09-12,2024-10-27,7450,USD,Paid,45,2024-10-18
INV-001576,,VEND-00052,2024-09-05,2024-11-04,850,USD,Paid,60,2024-10-27
INV-001577,,VEND-00166,2024-09-01,2024-10-16,7850,USD,Paid,45,2024-10-11
INV-001578,,VEND-00126,2025-11-20,2026-01-19,2500,USD,Paid,60,2026-01-18
INV-001579,,VEND-00135,2024-03-25,2024-05-09,6000,USD,Paid,45,2024-05-01
INV-001580,,VEND-00154,2024-02-16,2024-04-16,6550,USD,Paid,60,2024-04-08
INV-001581,,VEND-00152,2024-11-15,2024-12-30,2600,USD,Paid,45,2024-12-25
INV-001582,,VEND-00114,2025-02-08,2025-04-09,2050,USD,Paid,60,2025-03-31
INV-001583,,VEND-00136,2025-11-04,2026-01-03,7850,USD,Paid,60,2025-12-22
INV-001584,,VEND-00059,2024-12-25,2025-02-23,5700,USD,Disputed,60,
INV-001585,,VEND-00192,2024-01-25,2024-02-24,1200,USD,Paid,30,2024-02-23
INV-001586,,VEND-00070,2024-04-07,2024-05-07,6950,USD,Disputed,30,
INV-001587,,VEND-00031,2024-01-11,2024-02-10,4550,USD,Disputed,30,
INV-001588,,VEND-00044,2024-10-16,2024-11-30,5550,USD,Paid,45,2024-11-20
INV-001589,,VEND-00029,2024-09-12,2024-10-12,1650,USD,Paid,30,2024-10-11
INV-001590,,VEND-00134,2024-04-26,2024-06-25,2950,USD,Paid,60,2024-06-16
INV-001591,,VEND-00105,2025-02-28,2025-03-30,6850,USD,Paid,30,2025-03-25
INV-001592,,VEND-00020,2024-07-02,2024-08-31,5800,USD,Disputed,60,
INV-001593,,VEND-00001,2026-01-16,2026-03-17,3950,USD,Paid,60,2026-03-16
INV-001594,,VEND-00143,2024-04-08,2024-05-23,2500,USD,Paid,45,2024-05-12
INV-001595,,VEND-00159,2025-08-24,2025-09-23,7200,USD,Paid,30,2025-09-22
INV-001596,,VEND-00084,2024-05-24,2024-07-08,8150,USD,Paid,45,2024-06-29
INV-001597,,VEND-00062,2025-08-13,2025-09-27,6550,USD,Overdue,45,
INV-001598,,VEND-00133,2025-12-22,2026-02-05,1600,USD,Overdue,45,
INV-001599,,VEND-00093,2025-06-16,2025-08-15,1350,USD,Paid,60,2025-08-04
INV-001600,,VEND-00112,2025-06-29,2025-08-28,6550,USD,Paid,60,2025-08-18
INV-001601,,VEND-00158,2025-08-09,2025-09-08,2050,USD,Paid,30,2025-09-08
INV-001602,,VEND-00168,2024-03-18,2024-05-02,4700,USD,Paid,45,2024-04-23
INV-001603,,VEND-00133,2025-02-25,2025-04-11,7250,USD,Paid,45,2025-04-04
INV-001604,,VEND-00108,2024-04-30,2024-06-29,5400,USD,Paid,60,2024-06-24
INV-001605,,VEND-00100,2024-07-05,2024-09-03,4050,USD,Paid,60,2024-08-31
INV-001606,,VEND-00038,2024-11-05,2024-12-20,2700,USD,Paid,45,2024-12-16
INV-001607,,VEND-00072,2025-03-26,2025-05-25,1900,USD,Paid,60,2025-05-21
INV-001608,,VEND-00063,2024-09-24,2024-10-24,3100,USD,Paid,30,2024-10-12
INV-001609,,VEND-00045,2024-06-25,2024-08-24,4200,USD,Paid,60,2024-08-20
INV-001610,,VEND-00140,2025-04-05,2025-06-04,1250,USD,Paid,60,2025-06-01
